fromType;toType;fromMethod;toMethod;calledFrom
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);OnTearDown
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();OnTearDown
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNullToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNoneToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionSameChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionDiffChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNullChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithOneChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ManyToMany/UnidirectionalManyToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithOneChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);OnTearDown
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();OnTearDown
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNullToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNoneToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionSameChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionDiffChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNullChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithOneChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManyBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithOneChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);OnTearDown
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();OnTearDown
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNullToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNoneToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionSameChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionDiffChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNullChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithOneChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/OneToMany/UnidirectionalOneToManySetCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/Association/AbstractAssociationCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithOneChild
cs+class://NHibernate/Test/Events/Collections/Association/Unidirectional/ParentWithCollectionOfEntities;cs+class://NHibernate/Test/Events/Collections/AbstractParentWithCollection;IChild CreateChild(String);IChild CreateChild(String);AddChild
cs+class://NHibernate/Test/Events/Collections/Values/ParentWithCollectionOfValues;cs+class://NHibernate/Test/Events/Collections/AbstractParentWithCollection;IChild CreateChild(String);IChild CreateChild(String);AddChild
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);OnTearDown
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();OnTearDown
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNullToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentNoneToOneChildDiffCollection
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionSameChild
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();UpdateParentOneChildDiffCollectionDiffChild
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNullChildren
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithNoChildren
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;IParentWithCollection CreateParent(String);IParentWithCollection CreateParent(String);CreateParentWithOneChild
cs+class://NHibernate/Test/Events/Collections/Values/ValuesBagCollectionEventFixture;cs+class://NHibernate/Test/Events/Collections/AbstractCollectionEventFixture;ICollection CreateCollection();ICollection CreateCollection();CreateParentWithOneChild
cs+class://NHibernate/Test/ExceptionsTest/SQLExceptionConversionTest;cs+class://NHibernate/Test/TestCase;Void Configure(Configuration);Void Configure(Configuration);Configure
cs+class://NHibernate/Test/ExpressionTest/Projection/ProjectionSqlFixture;cs+class://NHibernate/Test/TestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/ExpressionTest/Projection/ProjectionSqlFixture;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/ExpressionTest/QueryByExampleTest;cs+class://NHibernate/Test/TestCase;Void OnSetUp();Void OnSetUp();SetUp
cs+class://NHibernate/Test/ExpressionTest/QueryByExampleTest;cs+class://NHibernate/Test/TestCase;Void OnTearDown();Void OnTearDown();TearDown
cs+class://NHibernate/Test/ExpressionTest/SubQueries/SubQueriesSqlFixture;cs+class://NHibernate/Test/TestCase;Void OnSetUp();Void OnSetUp();SetUp
